NEONSite,FluxnetSite,Year,Month,NEON_PAR,GrowingSeason,MODIS_FPAR,MODIS_GPP,MODIS_NPP,MODIS_CUE,MODIS_ET,MODIS_PET,Ameriflux_Precipitation,Ameriflux_NEE,Ameriflux_RE,Ameriflux_GPP
CLBJ,US-xCL,2020,6,388.69565972221665,1,0.64375,,,,,,1.639,-4.23194,6.48468,10.7983
CLBJ,US-xCL,2020,7,375.0611022342522,1,0.66625,,,,,,1.982,-3.19117,4.93251,8.16585
CLBJ,US-xCL,2020,8,373.02324673575976,0,0.6699999999999999,,,,,,0.309,-2.06024,3.32105,5.43519
CLBJ,US-xCL,2020,9,260.2574492350551,0,0.615,,,,,,4.668,-0.335471,3.01587,3.47395
CLBJ,US-xCL,2020,10,223.7244451943911,0,0.55,,,,,,2.368,0.298874,2.68838,2.48206
CLBJ,US-xCL,2020,11,186.74212898752404,0,0.3514285714285714,,,,,,0.738,1.45827,2.16538,0.754676
CLBJ,US-xCL,2020,12,166.30529557327392,0,0.25,,,,,,2.181,1.05352,1.39682,0.363423
CLBJ,US-xCL,2021,1,182.1853252688164,0,0.21875,2550.4,50.75,0.8482128396251758,26.700000000000003,68.10000000000001,0.783,0.741635,1.51767,0.78298
CLBJ,US-xCL,2021,2,206.44315718964063,0,0.17714285714285713,56.5,46.25,0.8108485282917433,30.9,79.6,1.786,0.7045,1.14587,0.442768
CLBJ,US-xCL,2021,3,347.1106352624526,1,0.28250000000000003,207.5,168.25,0.8108205917184791,38.0,146.3,1.829,1.23303,2.15528,0.933713
CLBJ,US-xCL,2021,4,303.5336166666718,1,0.5314285714285715,378.3333333333333,266.3333333333333,0.7254393464579657,52.1,120.70000000000002,3.715,1.32028,4.24495,2.93207
CLBJ,US-xCL,2021,5,259.2784686743791,1,0.5337500000000001,478.75,302.75,0.6275479923502012,105.5,162.0,4.49,-1.27811,5.51791,6.7788
CLBJ,US-xCL,2021,6,356.7584466694513,1,0.61375,493.0,200.75,0.4050715318739386,129.10000000000002,207.60000000000002,1.832,-3.07984,6.31931,9.32428
CLBJ,US-xCL,2021,7,377.2641557917425,1,0.7114285714285715,462.75,142.75,0.2954317723266342,127.60000000000001,226.10000000000002,1.528,-3.21404,5.82584,9.09345
CLBJ,US-xCL,2021,8,335.46723118279647,0,0.68875,402.75,90.25,0.21748950207324041,117.60000000000001,191.3,5.83,-1.93038,5.26817,7.49673
CLBJ,US-xCL,2021,9,310.0970325090355,0,0.64,324.0,110.5,0.36578578932781164,84.80000000000001,174.8,0.123,-1.54551,2.96814,4.59813
CLBJ,US-xCL,2021,10,261.2824623453514,0,0.5342857142857144,270.0,173.33333333333334,0.6398384447164935,36.800000000000004,99.7,2.798,0.281693,3.31549,3.07834
CLBJ,US-xCL,2021,11,195.6337309292638,0,0.40750000000000003,145.0,117.25,0.8090584005597249,21.5,90.7,2.193,1.37379,2.36077,1.08024
CLBJ,US-xCL,2021,12,174.85960215053595,0,0.2675,70.5,55.25,0.7838375477259414,16.0,73.60000000000001,0.488,1.09272,1.70639,0.600449
CLBJ,US-xCL,2022,1,215.27420903954584,0,0.255,1970.8,26.0,0.8125,19.1,92.30000000000001,0.086,1.01948,1.63724,0.50523
CLBJ,US-xCL,2022,2,258.87792597319884,0,0.22142857142857145,32.0,26.0,0.8125,21.700000000000003,109.2,3.802,0.98404,1.27927,0.285927
CLBJ,US-xCL,2022,3,357.8883584314943,1,0.27125,32.0,26.0,0.8125,26.5,167.10000000000002,1.187,0.835016,1.51505,0.701803
CLBJ,US-xCL,2022,4,353.04073641795924,1,0.5575,32.0,26.0,0.8125,50.400000000000006,137.0,4.325,1.10349,4.60883,3.60502
CLBJ,US-xCL,2022,5,338.0582383001665,1,0.655,32.0,26.0,0.8125,119.5,197.4,3.554,-2.89224,6.61095,9.59424
CLBJ,US-xCL,2022,6,391.08452083334276,1,0.59875,32.0,26.0,0.8125,106.5,222.8,1.661,-3.77468,5.74007,9.58173
CLBJ,US-xCL,2022,7,386.471812062473,1,0.6042857142857143,32.0,26.0,0.8125,73.4,242.9,0.232,-1.12959,2.99555,4.25116
CLBJ,US-xCL,2022,8,316.1023239247333,0,0.4575,32.0,26.0,0.8125,88.7,187.10000000000002,2.305,0.463549,3.47387,3.02997
CLBJ,US-xCL,2022,9,316.3084067231563,0,0.6587500000000001,32.0,26.0,0.8125,79.2,187.5,0.131,-0.979986,3.0145,3.98176
CLBJ,US-xCL,2022,10,242.54398118279488,0,0.375,32.0,26.0,0.8125,21.200000000000003,60.9,2.519,0.391268,2.08889,1.70368
CLBJ,US-xCL,2022,11,159.77083994985543,0,0.43,32.0,26.0,0.8125,30.700000000000003,69.3,2.157,1.08158,2.15052,1.05163
CLBJ,US-xCL,2022,12,148.61235492577492,0,0.23375,29.0,23.5,0.809375,26.200000000000003,53.5,1.125,1.1449,1.56634,0.412674
CLBJ,US-xCL,2023,1,186.5375380848761,0,0.24625,2136.6,51.75,0.816200645618749,25.700000000000003,71.2,0.935,0.704833,1.09077,0.387316
CLBJ,US-xCL,2023,2,231.7839973202402,0,0.2942857142857143,106.25,87.5,0.8305143599126006,32.400000000000006,93.10000000000001,2.678,0.979633,1.41179,0.408993
CLBJ,US-xCL,2023,3,299.24249394347834,1,0.34375,188.75,155.25,0.8269313722225511,41.400000000000006,129.3,4.52,1.29101,2.59561,1.2928
CLBJ,US-xCL,2023,4,299.3288105542434,1,0.53,448.3333333333333,337.6666666666667,0.758516973282783,61.0,122.20000000000002,1.355,-1.34397,3.96288,5.34163
CLBJ,US-xCL,2023,5,326.3622674731217,1,0.5,418.75,243.0,0.5843039367812357,95.2,162.9,3.366,-3.65697,5.12389,8.87715
CLBJ,US-xCL,2023,6,378.3768591749651,1,0.60875,434.0,146.75,0.3262619018322635,116.6,215.4,0.207,-3.12256,5.31331,8.42987
CLBJ,US-xCL,2023,7,389.114768817202,1,0.6042857142857143,275.25,-18.5,-0.3797849430005099,90.30000000000001,234.20000000000002,1.378,-1.20467,4.04721,5.21667
CLBJ,US-xCL,2023,8,379.51499596773897,0,0.53125,95.75,-163.5,-1.7827802885440613,38.2,245.8,0.066,0.981309,2.2651,1.31664
CLBJ,US-xCL,2023,9,299.7590304208978,0,0.515,227.75,73.25,0.25201420046728806,53.0,181.5,1.326,2.21855,3.55467,1.35804
CLBJ,US-xCL,2023,10,235.22958913366733,0,0.5314285714285715,265.3333333333333,167.66666666666666,0.6161416536910608,40.900000000000006,93.1,6.252,0.426442,2.87953,2.4165
CLBJ,US-xCL,2023,11,192.46924912280974,0,0.46,176.5,144.25,0.8183924956492095,30.700000000000003,80.4,0.403,0.748175,2.55413,1.82246
CLBJ,US-xCL,2023,12,181.32979811758386,0,0.28750000000000003,69.0,57.0,0.826729312609249,23.900000000000002,62.8,2.698,0.695485,1.25866,0.57543
CPER,US-xCP,2019,1,211.47099815157057,0,0.095,4213.0,,,,,0.152,0.145296,0.148631,-0.0266443
CPER,US-xCP,2019,2,274.94994977678476,0,0.09571428571428572,,,,,,0.232,0.109739,0.0555414,-0.0814484
CPER,US-xCP,2019,3,390.9109660047123,0,0.085,,,,,,1.649,0.190435,0.199352,-0.0294469
CPER,US-xCP,2019,4,428.9691974986997,0,0.11714285714285715,,,,,,0.8,0.166219,0.394055,0.210064
CPER,US-xCP,2019,5,477.39697412635064,1,0.2475,,,,,,2.29,0.196343,0.57566,0.329173
CPER,US-xCP,2019,6,562.0512465277801,1,0.46125000000000005,,,,,,2.055,0.294784,0.826915,0.497542
CPER,US-xCP,2019,7,555.714018867929,1,0.3985714285714286,,,,,,1.208,0.0869061,1.03362,1.00473
CPER,US-xCP,2019,8,500.4555510752782,1,0.2325,,,,,,0.125,0.633693,0.782757,0.147725
CPER,US-xCP,2019,9,465.82469034954664,1,0.17,,,,,,0.4,0.601484,0.31025,-0.252838
CPER,US-xCP,2019,10,325.62260822898,0,0.11285714285714286,,,,,,0.627,0.444357,0.119658,-0.274224
CPER,US-xCP,2019,11,228.40747724089815,0,0.11625,,,,,,0.952,0.391527,0.221627,-0.169012
CPER,US-xCP,2019,12,176.83806526390427,0,0.07375,,,,,,0.797,0.329277,0.276093,-0.0546544
CPER,US-xCP,2020,1,205.16127325982123,0,0.09,2684.0,,,,,0.062,0.240086,0.185479,-0.0522452
CPER,US-xCP,2020,2,271.16818247127003,0,0.08857142857142856,,,,,,0.44,0.308567,0.235138,-0.0798752
CPER,US-xCP,2020,3,365.5843143530994,0,0.11625,,,,,,1.374,0.490234,0.446826,-0.0136052
CPER,US-xCP,2020,4,510.83732118055144,0,0.11875,,,,,,0.581,0.419342,0.744584,0.368761
CPER,US-xCP,2020,5,563.5583887768809,1,0.18,,,,,,1.221,0.61236,1.46765,0.906703
CPER,US-xCP,2020,6,575.6480517450967,1,0.23249999999999998,,,,,,0.732,0.310644,1.50895,1.23584
CPER,US-xCP,2020,7,583.8229726536159,1,0.20500000000000002,,,,,,0.624,0.34305,0.780441,0.405931
CPER,US-xCP,2020,8,514.9526189275515,1,0.16571428571428573,,,,,,0.363,0.474484,0.529839,0.0427482
CPER,US-xCP,2020,9,399.6397204861033,1,0.14875,,,,,,0.366,0.412588,0.38242,-0.0163463
CPER,US-xCP,2020,10,315.7103146029555,0,0.13125,,,,,,0.575,0.264827,0.195617,-0.0830318
CPER,US-xCP,2020,11,248.00657654494242,0,0.13428571428571429,,,,,,0.318,0.31127,0.158034,-0.157912
CPER,US-xCP,2020,12,198.74217252395684,0,0.08374999999999999,,,,,,0.403,0.197124,0.145406,-0.0608035
CPER,US-xCP,2021,1,211.39360275583596,0,0.0725,819.8,2.75,0.7208333333333333,26.1,58.2,0.207,0.261502,0.343104,0.0998817
CPER,US-xCP,2021,2,302.35252418154585,0,0.0642857142857143,7.0,5.25,0.7487179487179487,24.4,65.5,0.703,0.189659,0.288887,0.100962
CPER,US-xCP,2021,3,396.9445656565703,0,0.07375000000000001,23.0,18.25,0.7653555135195282,23.3,105.70000000000002,1.787,0.0912731,0.381775,0.297769
CPER,US-xCP,2021,4,473.88549400938683,0,0.13285714285714287,32.666666666666664,27.0,0.8378805102943033,26.1,104.5,1.914,0.102191,0.476345,0.37639
CPER,US-xCP,2021,5,494.5747748656003,1,0.2925,170.75,146.25,0.8592486512819988,37.400000000000006,155.60000000000002,1.767,-0.6455,1.43237,2.07382
CPER,US-xCP,2021,6,588.476624847545,1,0.38375000000000004,282.0,221.75,0.7805192310269864,39.800000000000004,227.70000000000002,1.992,-1.22842,2.64898,3.84404
CPER,US-xCP,2021,7,557.0521617078616,1,0.32857142857142857,215.5,162.5,0.7489818759433273,32.300000000000004,222.10000000000002,0.419,-0.607305,2.34948,2.91012
CPER,US-xCP,2021,8,505.07498151882567,1,0.25625,143.5,110.25,0.7667753974825449,17.3,215.20000000000002,0.525,0.765003,1.49345,0.653895
CPER,US-xCP,2021,9,477.45036173913894,1,0.195,85.5,68.25,0.8039350442608925,12.100000000000001,187.70000000000002,0.415,0.313684,0.659675,0.361042
CPER,US-xCP,2021,10,335.3825501973583,0,0.17142857142857143,42.333333333333336,36.666666666666664,0.866847335140018,13.3,82.4,0.219,0.30718,0.306966,0.00211356
CPER,US-xCP,2021,11,234.30551144243583,0,0.15125,26.0,21.0,0.8047008547008547,19.6,93.80000000000001,0.6,0.295836,0.281559,0.00467843
CPER,US-xCP,2021,12,180.82578725555922,0,0.09875,7.0,6.0,0.8534798534798534,20.700000000000003,72.0,0.162,0.214932,0.122922,-0.0724469
CPER,US-xCP,2022,1,209.08024193548692,0,0.06125,424.6,10.0,0.9090909090909091,25.3,58.7,0.791,0.244805,0.226515,-0.0221223
CPER,US-xCP,2022,2,313.1012444196548,0,0.08142857142857142,11.0,10.0,0.9090909090909091,25.0,82.7,0.454,0.307119,0.218514,-0.0845676
CPER,US-xCP,2022,3,406.74927153432753,0,0.13,11.0,10.0,0.9090909090909091,26.0,119.9,0.524,0.415569,0.334102,-0.0653481
CPER,US-xCP,2022,4,535.5914541348131,0,0.11499999999999999,11.0,10.0,0.9090909090909091,13.2,123.4,0.047,0.0667137,0.297272,0.235878
CPER,US-xCP,2022,5,517.2192473118258,1,0.1525,11.0,10.0,0.9090909090909091,27.300000000000004,182.3,1.045,0.10742,0.711484,0.667219
CPER,US-xCP,2022,6,595.8752812499918,1,0.1475,11.0,10.0,0.9090909090909091,14.5,230.70000000000002,0.198,0.0982694,0.756815,0.663276
CPER,US-xCP,2022,7,563.3152067226813,1,0.1457142857142857,11.0,10.0,0.9090909090909091,16.700000000000003,228.9,0.865,0.724542,0.57859,-0.157497
CPER,US-xCP,2022,8,549.2272713517044,1,0.14750000000000002,11.0,10.0,0.9090909090909091,15.5,211.9,0.476,0.407456,0.612464,0.184256
CPER,US-xCP,2022,9,428.2269713165865,1,0.15,11.0,10.0,0.9090909090909091,18.5,163.10000000000002,0.577,0.459259,0.601974,0.147429
CPER,US-xCP,2022,10,339.93521864407523,0,0.16,11.0,10.0,0.9090909090909091,7.500000000000001,61.400000000000006,0.339,0.0793224,0.307857,0.213333
CPER,US-xCP,2022,11,235.55591737544887,0,0.11,11.0,10.0,0.9090909090909091,23.900000000000002,77.2,0.716,-0.0049408,0.0253259,0.0235707
CPER,US-xCP,2022,12,182.0732634135503,0,0.09,10.0,9.0,0.8961038961038961,25.200000000000003,53.1,0.609,0.288846,0.223657,-0.0668042
CPER,US-xCP,2023,1,205.26054545453928,0,0.05125,1146.0,1.75,0.7777777777777778,24.8,34.7,0.927,0.227403,0.152038,-0.0662021
CPER,US-xCP,2023,2,318.82651752423044,0,0.07428571428571429,8.0,6.25,0.8064123376623377,27.0,73.2,0.281,0.252733,0.194113,-0.0591302
CPER,US-xCP,2023,3,407.36058833445486,0,0.12375,15.75,13.5,0.8473542761586239,31.700000000000003,105.9,0.665,0.232443,0.206525,-0.0284159
CPER,US-xCP,2023,4,499.4349461805604,0,0.11857142857142856,43.0,37.666666666666664,0.867978160531352,16.4,124.9,0.789,0.260316,0.317557,0.0479709
CPER,US-xCP,2023,5,509.0915064803963,1,0.20124999999999998,136.75,120.5,0.8877706139045615,32.1,171.10000000000002,1.754,-0.327667,1.49189,1.81103
CPER,US-xCP,2023,6,562.3655815972278,1,0.52625,417.5,330.75,0.7988956477939353,73.80000000000001,186.20000000000002,3.238,-2.85533,3.29065,6.11911
CPER,US-xCP,2023,7,537.4696488575335,1,0.48142857142857143,330.75,248.25,0.7487964500886404,52.6,213.9,1.426,-0.645477,3.38809,4.07667
CPER,US-xCP,2023,8,479.22529401882184,1,0.38625,252.0,199.5,0.7906179013529406,37.1,198.3,2.552,-0.310478,2.22709,2.54142
CPER,US-xCP,2023,9,419.31388715277717,1,0.31125,153.5,130.5,0.8524683884472858,21.5,162.5,0.451,0.181181,1.02217,0.828035
CPER,US-xCP,2023,10,306.74566244436335,0,0.21285714285714286,56.333333333333336,46.666666666666664,0.8198762286130323,13.700000000000001,84.1,0.441,0.376721,0.441883,0.069787
CPER,US-xCP,2023,11,220.0597596656153,0,0.1675,25.5,21.5,0.8851318058635131,20.700000000000003,79.60000000000001,0.355,0.267158,0.309728,0.0318594
CPER,US-xCP,2023,12,179.67475521891325,0,0.1675,12.25,10.25,0.8318070818070818,24.5,58.900000000000006,0.321,0.29086,0.253238,-0.0396237
DCFS,US-xDC,2019,1,97.65780205007552,0,0.00375,8884.0,,,,,0.0,0.162575,0.20657,0.0446331
DCFS,US-xDC,2019,2,182.02788852958412,0,0.0,,,,,,0.0,0.132363,0.0811599,-0.0458015
DCFS,US-xDC,2019,3,311.6356409824976,0,0.015000000000000001,,,,,,0.16,0.243613,0.285404,0.0456142
DCFS,US-xDC,2019,4,369.4622274305484,0,0.12428571428571429,,,,,,0.514,0.515174,1.12094,0.636939
DCFS,US-xDC,2019,5,432.97928304451233,1,0.31375,,,,,,2.122,-0.872347,1.15946,2.01473
DCFS,US-xDC,2019,6,521.4378402777859,1,0.62125,,,,,,2.824,-1.03473,5.25037,6.30068
DCFS,US-xDC,2019,7,562.8825551254076,1,0.7814285714285715,,,,,,4.534,-0.268863,9.3439,9.53831
DCFS,US-xDC,2019,8,440.31857767317877,1,0.6475,,,,,,4.245,0.48056,7.39781,6.86923
DCFS,US-xDC,2019,9,306.3096788194404,1,0.5900000000000001,,,,,,5.233,1.1257,5.17771,4.08243
DCFS,US-xDC,2019,10,182.72998018375654,0,0.33285714285714285,,,,,,0.675,0.648734,1.73633,1.05127
DCFS,US-xDC,2019,11,117.39816715797247,0,0.115,,,,,,0.166,0.469755,0.545708,0.0736981
DCFS,US-xDC,2019,12,106.41063025210464,0,0.0,,,,,,0.0,0.354605,0.276977,-0.0764549
DCFS,US-xDC,2020,1,98.54469758064697,0,0.0,8735.0,,,,,0.0,0.310188,0.27481,-0.0380968
DCFS,US-xDC,2020,2,193.8755387931064,0,0.0,,,,,,0.017,0.275412,0.253922,-0.0213198
DCFS,US-xDC,2020,3,327.85947678330575,0,0.035,,,,,,0.096,0.375307,0.442151,0.0634832
DCFS,US-xDC,2020,4,439.4214027777796,0,0.18,,,,,,0.166,0.581978,1.1638,0.545435
DCFS,US-xDC,2020,5,492.62971606182987,1,0.45000000000000007,,,,,,1.302,-1.10808,3.09993,4.26307
DCFS,US-xDC,2020,6,574.4012875087213,1,0.6825,,,,,,0.465,-2.63347,5.13635,7.83572
DCFS,US-xDC,2020,7,615.2130717526485,1,0.675,,,,,,3.67,0.314078,7.02435,6.79189
DCFS,US-xDC,2020,8,484.08767120983384,1,0.6071428571428571,,,,,,0.836,0.993566,6.32507,5.40498
DCFS,US-xDC,2020,9,353.6553454861193,1,0.42625,,,,,,0.1,0.591233,2.40311,1.83599
DCFS,US-xDC,2020,10,220.32071404569817,0,0.23375,,,,,,0.064,0.826331,1.02278,0.200079
DCFS,US-xDC,2020,11,154.74239597780416,0,0.24428571428571427,,,,,,0.133,0.713007,0.795656,0.0818168
DCFS,US-xDC,2020,12,113.23394825268775,0,0.2075,,,,,,0.016,0.491349,0.527963,0.0271589
DCFS,US-xDC,2021,1,104.55046730542911,0,0.03875,1185.2,1.0,0.6666666666666666,16.900000000000002,20.0,0.128,0.370329,0.394406,0.0281899
DCFS,US-xDC,2021,2,234.89859747023993,0,0.03,5.5,5.25,0.9,18.300000000000004,28.6,0.071,0.225144,0.242207,0.0220202
DCFS,US-xDC,2021,3,336.1589115074125,0,0.17,34.25,29.0,0.8443555231480928,25.0,95.10000000000001,0.016,0.746296,0.847686,0.104961
DCFS,US-xDC,2021,4,395.3172850915485,0,0.18142857142857144,50.666666666666664,44.0,0.8696201751140707,23.400000000000002,74.10000000000001,0.1,0.363658,1.07682,0.72041
DCFS,US-xDC,2021,5,502.52891955570254,1,0.33375,199.75,170.0,0.8499897994764489,32.300000000000004,172.8,0.791,0.137046,2.54204,2.40769
DCFS,US-xDC,2021,6,602.5921458333294,1,0.4575,332.0,243.75,0.7255129279526453,51.300000000000004,235.60000000000002,1.935,-0.210235,4.09407,4.15892
DCFS,US-xDC,2021,7,529.0486735036961,1,0.5171428571428571,313.25,181.25,0.5626047190556673,64.2,203.70000000000002,0.274,-0.0638011,3.35655,3.37025
DCFS,US-xDC,2021,8,430.5579355860664,1,0.40625,270.5,196.75,0.7177215026946321,41.300000000000004,165.5,1.663,2.2968,3.53734,1.27055
DCFS,US-xDC,2021,9,370.72218804310666,1,0.53125,252.0,189.0,0.750368349500294,37.7,126.4,1.585,0.656406,4.09728,3.41035
DCFS,US-xDC,2021,10,220.2923790322592,0,0.42714285714285716,91.0,72.66666666666667,0.7996365283995687,17.8,37.5,3.47,0.695752,2.22756,1.53814
DCFS,US-xDC,2021,11,140.53051144244063,0,0.25625000000000003,20.75,15.25,0.6928919294990723,20.0,32.6,0.584,0.537419,0.883674,0.343648
DCFS,US-xDC,2021,12,120.02689527651386,0,0.04,1.0,0.5,0.5,10.200000000000001,11.1,0.065,0.386287,0.427509,0.0440591
DCFS,US-xDC,2022,1,154.40593012047853,0,0.0,1792.6,0.0,,6.6000000000000005,6.6000000000000005,0.113,0.323453,0.292033,-0.0260971
DCFS,US-xDC,2022,2,246.05422123015558,0,0.004285714285714286,0.0,0.0,,10.5,11.0,0.018,0.211784,0.218732,0.015361
DCFS,US-xDC,2022,3,351.14139795918476,0,0.08750000000000001,0.0,0.0,,30.6,68.30000000000001,0.032,0.326085,0.407709,0.0795975
DCFS,US-xDC,2022,4,389.9825165102568,0,0.060000000000000005,0.0,0.0,,21.7,42.3,2.568,0.357468,0.561502,0.196996
DCFS,US-xDC,2022,5,459.7293020498011,1,0.40125,0.0,0.0,,56.0,148.1,2.47,-0.327251,3.47008,3.81769
DCFS,US-xDC,2022,6,589.300861260637,1,0.745,0.0,0.0,,113.70000000000002,202.60000000000002,2.732,-2.56248,6.91663,9.46861
DCFS,US-xDC,2022,7,544.7591141368298,1,0.7357142857142858,0.0,0.0,,136.0,202.10000000000002,0.451,-1.84435,8.32617,10.1529
DCFS,US-xDC,2022,8,455.8530734253886,1,0.59125,0.0,0.0,,74.8,167.4,0.306,-0.468513,4.72552,5.19913
DCFS,US-xDC,2022,9,380.16264752509227,1,0.4,0.0,0.0,,35.9,110.5,0.716,1.07504,3.24988,2.15619
DCFS,US-xDC,2022,10,254.1485366263277,0,0.3275,0.0,0.0,,11.0,34.5,0.21,0.943715,1.33935,0.38431
DCFS,US-xDC,2022,11,143.70274839604724,0,0.07500000000000001,0.5,0.25,0.5,12.700000000000001,19.900000000000002,0.05,0.917871,0.874138,-0.0450449
DCFS,US-xDC,2022,12,104.8009213407472,0,0.0025,0.0,0.0,,6.7,6.7,0.081,0.722351,0.594818,-0.126369
DCFS,US-xDC,2023,1,109.01072341857636,0,0.0,1758.6,0.0,,6.0,5.9,0.0,0.767987,0.696619,-0.0918411
DCFS,US-xDC,2023,2,216.6539367441827,0,0.0,0.75,0.25,0.25,10.8,11.3,0.0,0.764016,0.726656,-0.0392547
DCFS,US-xDC,2023,3,328.84763122475135,0,0.0,1.75,1.5,0.8571428571428571,12.600000000000001,14.500000000000002,0.032,0.727153,0.661706,-0.0614858
DCFS,US-xDC,2023,4,423.39669213404625,0,0.030000000000000002,50.0,45.0,0.90576719857842,23.400000000000002,55.900000000000006,0.169,0.752939,0.781403,0.0180113
DCFS,US-xDC,2023,5,508.1387713841287,1,0.37625,276.25,219.25,0.8218035339036572,53.800000000000004,169.5,0.375,-1.93048,4.07796,6.07213
DCFS,US-xDC,2023,6,505.78184513428266,1,0.72,554.25,346.0,0.6221343578265803,115.10000000000001,188.0,6.358,-2.76741,6.57178,9.29595
DCFS,US-xDC,2023,7,487.5637699680455,1,0.7699999999999999,593.25,338.25,0.5799633100045887,124.2,180.4,0.765,-2.26917,6.56896,8.92584
DCFS,US-xDC,2023,8,406.1024483362552,1,0.6837500000000001,425.5,304.5,0.7125978324507737,76.7,159.4,1.042,0.464956,5.40276,5.03506
DCFS,US-xDC,2023,9,316.9640522759635,1,0.4475,239.0,197.0,0.8238093887037761,40.800000000000004,105.30000000000001,3.448,1.40344,4.13729,2.75738
DCFS,US-xDC,2023,10,214.36661679281727,0,0.2542857142857143,71.0,60.333333333333336,0.8324725671857546,16.2,38.0,0.342,1.0711,2.11863,1.0494
DCFS,US-xDC,2023,11,144.92515429958036,0,0.17,10.5,5.75,-inf,20.900000000000002,29.900000000000002,0.067,0.659562,0.953378,0.298582
DCFS,US-xDC,2023,12,104.16868295476185,0,0.10250000000000001,5.75,3.5,0.4943181818181818,11.700000000000001,12.4,0.019,0.536796,0.576262,0.0325889
DELA,US-xDL,2019,1,166.270686262598,0,0.1675,11581.0,,,,,4.071,2.12448,1.13513,-0.931392
DELA,US-xDL,2019,2,165.54107332900486,0,0.12285714285714286,,,,,,6.805,2.85372,3.15998,0.285556
DELA,US-xDL,2019,3,314.9859853121141,0,0.28500000000000003,,,,,,1.947,2.32837,3.43518,0.973572
DELA,US-xDL,2019,4,335.14468412065577,1,0.6571428571428573,,,,,,8.114,2.40592,3.97046,1.42909
DELA,US-xDL,2019,5,366.25805689821743,1,0.7725,,,,,,2.558,1.56367,4.57418,2.87571
DELA,US-xDL,2019,6,370.29832612001024,1,0.7262500000000001,,,,,,2.877,1.52952,4.77386,3.12887
DELA,US-xDL,2019,7,351.3451748095005,1,0.6471428571428571,,,,,,3.234,1.52582,4.87567,3.23583
DELA,US-xDL,2019,8,311.9537608573005,1,0.73375,,,,,,3.556,1.53152,4.88058,3.23543
DELA,US-xDL,2019,9,289.6622430555509,1,0.79375,,,,,,0.0,1.52952,4.95999,3.31818
DELA,US-xDL,2019,10,166.95013863841018,1,0.3757142857142857,,,,,,9.009,-2.61391,4.11799,6.63753
DELA,US-xDL,2019,11,187.41745711636074,1,0.50625,,,,,,1.474,-3.90796,3.19184,6.99689
DELA,US-xDL,2019,12,153.23285731841955,0,0.29375,,,,,,4.858,-3.90894,3.1865,6.99203
DELA,US-xDL,2020,1,172.8220019157069,0,0.225,14342.0,,,,,5.483,-3.90894,5.3123,9.25657
DELA,US-xDL,2020,2,175.66528034681906,0,0.1442857142857143,,,,,,5.895,-3.90691,5.4135,9.34952
DELA,US-xDL,2020,3,266.9667689045893,0,0.35875,,,,,,4.745,-2.51689,6.70987,9.18865
DELA,US-xDL,2020,4,339.232765523635,1,0.705,,,,,,4.605,-3.93104,6.52685,10.4243
DELA,US-xDL,2020,5,413.69430437710884,1,0.7571428571428571,,,,,,3.43,-4.85385,6.52017,11.2722
DELA,US-xDL,2020,6,404.2162091048357,1,0.7475,,,,,,3.545,-2.81148,9.56885,13.9611
DELA,US-xDL,2020,7,422.89467571861724,1,0.76125,,,,,,5.963,-4.05225,9.93557,13.9039
DELA,US-xDL,2020,8,271.6367866429467,1,0.722857142857143,,,,,,4.78,-4.68047,7.86511,12.1099
DELA,US-xDL,2020,9,206.29932348953264,1,0.65875,,,,,,1.068,-4.20656,6.59281,10.4719
DELA,US-xDL,2020,10,177.5317605233253,1,0.7175,,,,,,5.637,-0.709094,4.91986,5.51044
DELA,US-xDL,2020,11,138.62722130607156,1,0.44428571428571434,,,,,,3.372,1.63787,2.31704,0.981823
DELA,US-xDL,2020,12,176.0279051330326,0,0.35875,,,,,,2.729,1.6475,1.72883,0.208683
DELA,US-xDL,2021,1,157.35372965910716,0,0.2575,3021.2,64.25,0.9219195632798574,30.0,62.1,2.504,1.29871,1.55759,0.26414
DELA,US-xDL,2021,2,206.03011000388025,0,0.2885714285714286,88.25,77.75,0.8744735846875903,34.5,81.5,2.861,1.28873,1.54884,0.22481
DELA,US-xDL,2021,3,270.30654671280166,0,0.32125000000000004,206.0,177.75,0.8672012858552759,45.900000000000006,128.3,6.286,1.44839,2.46032,0.996983
DELA,US-xDL,2021,4,334.0329650878943,1,0.76,620.6666666666666,437.0,0.715574335449512,78.9,130.0,4.184,-3.49385,3.54575,7.21606
DELA,US-xDL,2021,5,404.59052487562684,1,0.7575,626.0,384.75,0.6234434016550022,123.5,204.60000000000002,2.758,-6.69732,5.47054,12.2918
DELA,US-xDL,2021,6,331.7100888992906,1,0.7425,471.75,215.25,0.4679875526296604,104.9,195.20000000000002,8.301,-6.30258,7.04913,13.329
DELA,US-xDL,2021,7,316.8106473946353,1,0.7371428571428572,365.25,82.5,0.25805707780358245,109.6,199.4,4.984,-5.72849,7.47248,12.7513
